"PSA_1","PSA_2","Article","Web Description","Brand","Size","Colour","Pack Qty","Material","Assembly","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"PAI","ICI","288841","Dulux Matt Emulsion Paint Tester PotWillow Tree 50ml","Dulux","50ml","Green",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","298485","Dulux Matt Emulsion PaintChic Shadow 2.5L","Dulux","2.5L","Cream",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","298486","Dulux Matt Emulsion PaintPolished Pebble 2.5L","Dulux","2.5L","Grey",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","298487","Dulux Matt Emulsion PaintNutmeg White 2.5L","Dulux","2.5L","White",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","298488","Dulux Silk Emulsion PaintChic Shadow 2.5L","Dulux","2.5L","Cream",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","298489","Dulux Silk Emulsion PaintPolished Pebble 2.5L","Dulux","2.5L","Grey",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","298490","Dulux Silk Emulsion PaintNutmeg White 2.5L","Dulux","2.5L","White","1",NA,NA,NA,NA,"32m²",NA,NA,1
"PAI","ICI","298613","Dulux Matt Emulsion Paint Tester PotChic Shadow 50ml","Dulux","50ml","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","298614","Dulux Matt Emulsion Paint Tester PotPolished Pebble 50ml","Dulux","50ml","Grey",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","298615","Dulux Matt Emulsion Paint Tester PotNutmeg White 50ml","Dulux","50ml","White",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","315569","Dulux Silk Emulsion PaintRich Black 2.5L","Dulux","2.5L","Black",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","315571","Dulux Matt Emulsion PaintRich Black 2.5L","Dulux","2.5L","Black",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","332073","Dulux Matt Emulsion PaintCrispy Crumble 2.5L","Dulux","2.5L","Cream",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","332078","Dulux Matt Emulsion PaintWarm Pewter 2.5L","Dulux","2.5L","Cream",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","332081","Dulux Silk Emulsion PaintCrispy Crumble 2.5L","Dulux","2.5L","Cream","1",NA,NA,NA,NA,"32m²",NA,NA,1
"PAI","ICI","332424","Dulux Silk Emulsion PaintWarm Pewter 2.5L","Dulux","2.5L","Cream","1",NA,NA,NA,NA,"32m²",NA,NA,1
"PAI","ICI","332432","Dulux Matt Emulsion Paint Tester PotCrispy Crumble 50ml","Dulux","50ml","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","332437","Dulux Matt Emulsion Paint Tester PotWarm Pewter 50ml","Dulux","50ml","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","340572","Dulux Bathroom+ Soft Sheen Emulsion PaintChic Shadow 2.5L","Dulux","2.5L","Cream","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","340574","Dulux Bathroom+ Soft Sheen Emulsion PaintFrosted Steel 2.5L","Dulux","2.5L","Metal",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","340821","Dulux Bathroom+ Soft Sheen Emulsion PaintMarine Splash 2.5L","Dulux","2.5L","Green","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","341264","Dulux Bathroom+ Soft Sheen Emulsion PaintTester Pot Marine Splash 50ml","Dulux","50ml","Green",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341378","Dulux Bathroom+ Soft Sheen Emulsion PaintJasmine White 2.5L","Dulux","2.5L","White","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","341379","Dulux Bathroom+ Soft Sheen Emulsion PaintMagnolia 2.5L","Dulux","2.5L","Cream","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","341381","Dulux Bathroom+ Soft Sheen Emulsion PaintMineral Mist 2.5L","Dulux","2.5L","Blue","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","341382","Dulux Bathroom+ Soft Sheen Emulsion PaintNatural Hessian 2.5L","Dulux","2.5L","Brown",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341383","Dulux Bathroom+ Soft Sheen Emulsion PaintNatural Calico 2.5L","Dulux","2.5L","Brown",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341384","Dulux Bathroom+ Soft Sheen Emulsion PaintTester Pot Frosted Steel 50ml","Dulux","50ml","Metal","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","341387","Dulux Bathroom+ Soft Sheen Emulsion PaintTester Pot Jasmine White 50ml","Dulux","50ml","White",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341389","Dulux Bathroom+ Soft Sheen Emulsion PaintTester Pot Mineral Mist 50ml","Dulux","50ml","Blue","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","341391","Dulux Bathroom+ Soft Sheen Emulsion PaintTester Pot Natural Hessian 50ml","Dulux","50ml","Brown",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341392","Dulux Bathroom+ Soft Sheen Emulsion PaintTester Pot Natural Calico 50ml","Dulux","50ml","Brown","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","341393","Dulux Kitchen+ Matt Emulsion PaintFrosted Steel 2.5L","Dulux","2.5L","Metal",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341395","Dulux Kitchen+ Matt Emulsion PaintJasmine White 2.5L","Dulux","2.5L","White","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","341396","Dulux Kitchen+ Matt Emulsion PaintLuscious Lime 2.5L","Dulux","2.5L","Green","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","341397","Dulux Kitchen+ Matt Emulsion PaintMagnolia 2.5L","Dulux","2.5L","Cream","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","341438","Dulux Kitchen+ Matt Emulsion PaintNatural Calico 2.5L","Dulux","2.5L","Brown","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","341439","Dulux Kitchen+ Matt Emulsion PaintNatural Hessian 2.5L","Dulux","2.5L","Brown",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341440","Dulux Kitchen+ Matt Emulsion PaintOvertly Olive 2.5L","Dulux","2.5L","Green",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341447","Dulux Kitchen+ Matt Emulsion PaintSoft Vanilla 2.5L","Dulux","2.5L","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341448","Dulux Kitchen+ Matt Emulsion PaintWillow Tree 2.5L","Dulux","2.5L","Green",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341450","Dulux Kitchen+ Matt Emulsion Paint Tester PotFrosted Steel 50ml","Dulux","50ml","Metal",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341466","Dulux Kitchen+ Matt Emulsion Paint Tester PotMagnolia 50ml","Dulux","50ml","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341470","Dulux Kitchen+ Matt Emulsion Paint Tester PotNatural Hessian 50ml","Dulux","50ml","Brown",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341534","Dulux Kitchen+ Matt Emulsion Paint Tester PotSoft Vanilla 50ml","Dulux","50ml","Cream",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","341535","Dulux Kitchen+ Matt Emulsion Paint Tester PotWillow Tree 50ml","Dulux","50ml","Green",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","ICI","434256","Dulux Endurance+ Matt Emulsion Paint Tester PotPepper Red 50ml","Dulux","50ml","Red","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","434257","Dulux Bathroom+ Soft Sheen Emulsion PaintTester Pot Blissful Blue 50ml","Dulux","50ml","Blue","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","434260","Dulux Endurance+ Matt Emulsion Paint Tester PotCopper Blush 50ml","Dulux","50ml","Orange","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","434261","Dulux Endurance+ Matt Emulsion Paint Tester PotGoose Down 50ml","Dulux","50ml","Grey","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","434262","Dulux Endurance+ Matt Emulsion Paint Tester PotLavender Quartz 50ml","Dulux","50ml","Purple","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","434265","Dulux Endurance+ Matt Emulsion Paint Tester PotRock Salt 50ml","Dulux","50ml","Grey","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","ICI","434267","Dulux Matt Emulsion PaintBlue Opal 2.5L","Dulux","2.5L","Blue","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434269","Dulux Matt Emulsion PaintGoose Down 2.5L","Dulux","2.5L","Grey","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434271","Dulux Matt Emulsion PaintMuted Sage 2.5L","Dulux","2.5L","Green","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434272","Dulux Matt Emulsion PaintNordic Sky 2.5L","Dulux","2.5L","Blue","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434273","Dulux Matt Emulsion PaintRock Salt 2.5L","Dulux","2.5L","Grey","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434274","Dulux Matt Emulsion PaintSummer Linen 2.5L","Dulux","2.5L","Cream","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434277","Dulux Silk Emulsion PaintGoose Down 2.5L","Dulux","2.5L","Grey","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434279","Dulux Silk Emulsion PaintMuted Sage 2.5L","Dulux","2.5L","Green","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434280","Dulux Silk Emulsion PaintNordic Sky 2.5L","Dulux","2.5L","Blue","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434281","Dulux Silk Emulsion PaintRock Salt 2.5L","Dulux","2.5L","Grey","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434282","Dulux Silk Emulsion PaintSummer Linen 2.5L","Dulux","2.5L","Cream","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434293","Dulux Kitchen+ Matt Emulsion PaintPepper Red 2.5L","Dulux","2.5L","Red","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","434295","Dulux Bathroom+ Soft Sheen Emulsion PaintRock Salt 2.5L","Dulux","2.5L","Grey","1",NA,NA,NA,NA,"13sm per litre",NA,NA,1
"PAI","ICI","449373","Dulux Easycare Matt Emulsion Paint Timeless 2.5L","Dulux","2.5L","White","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,0.95
"PAI","ICI","449374","Dulux Easycare Matt Emulsion Paint Blush Pink 2.5L","Dulux","2.5L","Pink","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,0.95
"PAI","ICI","449375","Dulux Easycare Matt Emulsion Paint Chic Shadow2.5L","Dulux","2.5L","Grey","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,0.95
"PAI","ICI","449376","Dulux Easycare Matt Emulsion Paint Denim Drift2.5L","Dulux","2.5L","Blue","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449377","Dulux Easycare Matt Emulsion Paint Egyptian Cotton2.5L","Dulux","2.5L","Cream","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,0.95
"PAI","ICI","449379","Dulux Easycare Matt Emulsion Paint Magnolia 2.5L","Dulux","2.5L","Cream","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,0.95
"PAI","ICI","449380","Dulux Easycare Matt Emulsion Paint Natural Hessian2.5L","Dulux","2.5L","Cream","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449381","Dulux Easycare Matt Emulsion Paint Natural Calico2.5L","Dulux","2.5L","Cream","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449383","Dulux Easycare Matt Emulsion Paint Polished Pebble2.5L","Dulux","2.5L","Grey","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449384","Dulux Easycare Matt Emulsion Tester Pot PolishedPebble 50ml","Dulux","50ml","Grey","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449385","Dulux Easycare Matt Emulsion Tester Pot Timeless50ml","Dulux","50ml","White","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449386","Dulux Easycare Matt Emulsion Tester Pot Blush Pink50ml","Dulux","50ml","Pink","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449387","Dulux Easycare Matt Emulsion Tester Pot ChicShadow 50ml","Dulux","50ml","Grey","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449388","Dulux Easycare Matt Emulsion Tester Pot DenimDrift 50ml","Dulux","50ml","Blue","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449389","Dulux Easycare Matt Emulsion Tester Pot EgyptianCotton 50ml","Dulux","50ml","Cream","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449390","Dulux Easycare Matt Emulsion Tester Pot Mineral MMist 50ml","Dulux","50ml","White","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449391","Dulux Easycare Matt Emulsion Tester Pot Magnolia50ml","Dulux","50ml","Cream","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449392","Dulux Easycare Matt Emulsion Tester Pot NaturalHessian 50ml","Dulux","50ml","Cream","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","449393","Dulux Easycare Tester Natural Calico 50ml","Dulux","50ml","Cream","1",NA,NA,NA,NA,"13 sq m per litre",NA,NA,1
"PAI","ICI","71496","Dulux Natural Hints Silk Emulsion PaintBlossom White 2.5L","Dulux","2.5L","White",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","71498","Dulux Silk Emulsion PaintCornflower White 2.5L","Dulux","2.5L","White",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","9856","Dulux Natural Hints Silk Emulsion PaintAlmond White 2.5L","Dulux","2.5L","White",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","ICI","99629","Dulux Natural Hints Silk Emulsion PaintJasmine White 2.5L","Dulux","2.5L","White",NA,NA,NA,NA,NA,"32m²",NA,NA,0.941666666666667
"PAI","INT","188981","Wilko Radiator Enamel Satin PaintWhite 250ml","Wilko","250ml","White","1",NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","188982","Wilko Radiator Enamel Gloss PaintWhite 500ml","Wilko","500ml","White",NA,NA,"No",NA,NA,"6m²",NA,NA,0.65
"PAI","INT","188984","Wilko Radiator Enamel Gloss PaintWhite 250ml","Wilko","250ml","White","1",NA,"No",NA,NA,"3m²",NA,NA,0.65
"PAI","INT","188991","Wilko Radiator Enamel Quick Dry Satin PaintWhite 250ml","Wilko","250ml","White",NA,NA,"No",NA,NA,"3m²",NA,NA,0.65
"PAI","INT","188992","Wilko Radiator Enamel Quick Dry Gloss PaintWhite 500ml","Wilko","500ml","White",NA,NA,"No",NA,NA,"6m²",NA,NA,0.65
"PAI","INT","188993","Wilko Radiator Enamel Quick Dry Gloss PaintWhite 250ml","Wilko","250ml","White",NA,NA,"No",NA,NA,"3m²",NA,NA,0.65
"PAI","INT","189006","Wilko Quick Dry Satin PaintBlack 500ml","Wilko","500ml","Black","1",NA,"No",NA,NA,"6m²",NA,NA,0.65
"PAI","INT","189007","Wilko Quick Dry Satin PaintBlack 250ml","Wilko","250ml","Black","1",NA,"No",NA,NA,"3m²",NA,NA,0.65
"PAI","INT","189008","Wilko Quick Dry Matt PaintBlack 1L","Wilko","1L","Black",NA,NA,"No",NA,NA,"12m²",NA,NA,0.65
"PAI","INT","189009","Wilko Quick Dry Matt PaintBlack 500ml","Wilko","500ml","Black",NA,NA,"No",NA,NA,"6m²",NA,NA,0.65
"PAI","INT","189010","Wilko Quick Dry Matt PaintBlack 250ml","Wilko","250ml","Black","1",NA,"No",NA,NA,"3m²",NA,NA,0.65
"PAI","INT","189011","Wilko Quick Dry Matt Blackboard PaintBlack 250ml","Wilko","250ml","Black","1",NA,"No",NA,NA,"3m²",NA,NA,0.65
"PAI","INT","189012","Wilko Quick Dry Matt Blackboard PaintBlack 500ml","Wilko","500ml","Black","1",NA,"No",NA,NA,"6m²",NA,NA,0.65
"PAI","INT","341900","Wilko Glitter PaintGold 250ml","Wilko","250ml","Orange",NA,NA,"No",NA,NA,"3.5sq m",NA,NA,0.65
"PAI","INT","341904","Wilko Glitter PaintSilver 250ml","Wilko","250ml","Silver",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341905","Wilko Glitter PaintMulti-Colour 250ml","Wilko","250ml","Multi",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341906","Wilko Metallic PaintGold 250ml","Wilko","250ml","Orange",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341907","Wilko Metallic PaintSilver 250ml","Wilko","250ml","Silver",NA,NA,"No",NA,NA,"3.5sq m",NA,NA,0.65
"PAI","INT","341908","Wilko Metallic PaintBronze 250ml","Wilko","250ml","Orange",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341909","Wilko Step and Tile Gloss PaintBlack 500ml","Wilko","500ml","Black","1",NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"PAI","INT","341910","Wilko Quick Dry Satin Furniture and Cupboard PaintWhite 750ml","Wilko","750ml","White","1",NA,"No",NA,NA,"6sq m",NA,NA,0.65
"PAI","INT","341911","Wilko Quick Dry Satin Furniture and Cupboard PaintBlack 750ml","Wilko","750ml","Black","1",NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341912","Wilko Quick Dry Satin Furniture and Cupboard PaintMineral Stone 750ml","Wilko","750ml","Grey",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341957","Wilko Quick Dry Satin Furniture and Cupboard PaintDuck Egg 750ml","Wilko","750ml","Blue",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341958","Wilko Quick Dry Satin Furniture and Cupboard PaintIvory Tusk 750ml","Wilko","750ml","Cream",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341959","Wilko Quick Dry Satin Furniture and Cupboard PaintCrushed Almond 750ml","Wilko","750ml","Cream",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341960","Wilko Quick Dry Satin Furniture and Cupboard PaintSandstone 750ml","Wilko","750ml","Cream",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341964","Wilko Quick Dry Floor PaintGranite 750ml","Wilko","750ml","Grey",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341965","Wilko Quick Dry Floor PaintBlack 750ml","Wilko","750ml","Black",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341994","Wilko Quick Dry Floor PaintNorfolk Sands 750ml","Wilko","750ml","Yellow",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341995","Wilko Quick Dry Floor PaintTile Red 750ml","Wilko","750ml","Red","1",NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341996","Wilko One Coat Tile PaintWhite 750ml","Wilko","750ml","White",NA,NA,"No",NA,NA,"6sq m",NA,NA,0.65
"PAI","INT","341997","Wilko One Coat Tile PaintBlack 750ml","Wilko","750ml","Black",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","341999","Wilko One Coat Tile PaintFlint 750ml","Wilko","750ml","Grey",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","342001","Wilko One Coat Tile PaintAhoy 750ml","Wilko","750ml","Cream",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","342003","Wilko Concrete SealerClear 2.5L","Wilko","2.5L","Clear","1",NA,"No",NA,NA,"20sq m",NA,NA,0.65
"PAI","INT","342004","Wilko Garage Floor PaintGrey 2.5L","Wilko","2.5L","Grey",NA,NA,NA,NA,NA,"30sq m",NA,NA,0.941666666666667
"PAI","INT","342015","Wilko Garage Floor PaintRed 2.5L","Wilko","2.5L","Red",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"PAI","INT","342143","Wilko Multi Surface Furniture and Cupboard PrimerWhite 750ml","Wilko","750ml","White",NA,NA,"No",NA,NA,NA,NA,NA,0.65
"PAI","INT","449400","Wilko Furniture and Cupboard Paint Slate Grey 750ml","Wilko","750ml","Grey","1",NA,NA,NA,NA,"6m²",NA,NA,1
"PAI","INT","449401","Wilko Furniture and Cupboard Paint English Sage 750ml","Wilko","750ml","Green","1",NA,NA,NA,NA,"6m²",NA,NA,1
"PAI","INT","449402","Wilko Tile Paint Summer Tide 750ml","Wilko","750ml","Blue","1",NA,"No",NA,"750ml","6m²",NA,NA,0.65
"PAI","INT","449403","Wilko Tile Paint Pale Grey 750ml","Wilko","750ml","Grey","1",NA,"No",NA,"750ml","6m²",NA,NA,0.65
"PAI","PLA","413256","Rust-Oleum Glitter Paint SpraySilver 400ml","Rust-Oleum","400ml","Silver","1",NA,"No",NA,NA,"2sqm","over 16",NA,0.65
"PAI","PLA","413257","Rust-Oleum Glitter Paint SprayGold 400ml","Rust-Oleum","400ml","Orange","1",NA,"No",NA,NA,"2sqm","Over 16",NA,0.65
"PAI","PLA","413262","Rust-Oleum Glow in the Dark Paint SprayBright Green 400ml","Rust-Oleum","400ml","Green","1",NA,"No",NA,NA,"2sqm","Over 16",NA,0.65
"PAI","PLA","413267","Rust-Oleum Painter's Touch Gloss Spray PaintWhite 150ml","Rust-Oleum","150ml","White","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413269","Rust-Oleum Painter's Touch Gloss Spray PaintBalmoral 150ml","Rust-Oleum","150ml","Red","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413270","Rust-Oleum Painter's Touch Gloss Spray PaintBlack 150ml","Rust-Oleum","150ml","Black","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413271","Rust-Oleum Painter's Touch Gloss Spray PaintHeirloom White 150ml","Rust-Oleum","150ml","White","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413272","Rust-Oleum Painter's Touch Gloss Spray PaintOxford Green 150ml","Rust-Oleum","150ml","Green","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413273","Rust-Oleum Painter's Touch Metallic Spray PaintGold 150ml","Rust-Oleum","150ml","Orange","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413274","Rust-Oleum Painter's Touch Metallic Spray PaintSilver 150ml","Rust-Oleum","150ml","Silver","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413275","Rust-Oleum Painter's Touch Metallic Spray PaintCopper 150ml","Rust-Oleum","150ml","Orange","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413276","Rust-Oleum Painter's Touch Matt Spray PaintBlack 150ml","Rust-Oleum","150ml","Black","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413277","Rust-Oleum Painter's Touch Gloss Spray PaintBlossom Pink 150ml","Rust-Oleum","150ml","Pink","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413278","Rust-Oleum Painter's Touch Gloss Spray PaintTranquil Blue 150ml","Rust-Oleum","150ml","Blue","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413279","Rust-Oleum Painter's Touch Gloss Spray PaintOcean Blue 150ml","Rust-Oleum","150ml","Blue","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413280","Rust-Oleum Painter's Touch Gloss Spray PaintButtercup Yellow 150ml","Rust-Oleum","150ml","Yellow","1",NA,"No",NA,NA,"1msq","Over 16",NA,0.65
"PAI","PLA","413310","Rust-Oleum Painter's Touch Gloss PaintBright Yellow 250ml","Rust-Oleum","250ml","Yellow","1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
"PAI","PLA","413311","Rust-Oleum Painter's Touch Gloss PaintGreen 250ml","Rust-Oleum","250ml","Green","1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
"PAI","PLA","413312","Rust-Oleum Painter's Touch Gloss PaintDuck Egg Blue 250ml","Rust-Oleum","250ml","Blue","1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
"PAI","PLA","413313","Rust-Oleum Painter's Touch Gloss PaintBright Orange 250ml","Rust-Oleum","250ml","Orange","1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
"PAI","PLA","413314","Rust-Oleum Painter's Touch Gloss PaintPurple 250ml","Rust-Oleum","250ml","Purple","1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
"PAI","PLA","413315","Rust-Oleum Crackle BasecoatClear 250ml","Rust-Oleum","250ml",NA,"1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
"PAI","PLA","413316","Rust-Oleum Crackle TopcoatClear 250ml","Rust-Oleum","250ml",NA,"1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
"PAI","PLA","413317","Rust-Oleum Painter's Touch Gloss PaintBlack 250ml","Rust-Oleum","250ml","Black","1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
"PAI","PLA","413318","Rust-Oleum Painter's Touch Gloss PaintCherry Red 250ml","Rust-Oleum","250ml","Red","1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
"PAI","PLA","413319","Rust-Oleum Painter's Touch Gloss PaintWhite  250ml","Rust-Oleum","250ml","White","1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
"PAI","PLA","413321","Rust-Oleum Painter's Touch Gloss PaintHeirloom White 250ml","Rust-Oleum","250ml","White","1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
"PAI","PLA","413322","Rust-Oleum Painter's Touch Satin PaintCandy Pink 250ml","Rust-Oleum","250ml","Pink","1","Acrylic","No",NA,NA,"2sqm",NA,NA,0.65
