"PSA_1","PSA_2","Article","Web Description","Brand","Type","Colour","Power","Pack Qty","Size","Age","Material","Model Number","Capacity","Washable","Assembly","DQ Score"
"DIY","SEC","83944","Wilko Brass Padlock Double Locking 40mm","Wilko","Padlocks",NA,NA,NA,"40mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","SEC","187997","Wilko Combination Padlock 20mm","Wilko Functional","Padlocks",NA,NA,"1","20mm",NA,NA,NA,NA,NA,NA,0.88
"DIY","SEC","26372","Wilko Laminated Padlock 30mm","Wilko Functional","Padlocks",NA,NA,NA,"30mm",NA,NA,NA,NA,NA,NA,0.81
"DIY","SEC","26373","Wilko Laminated Padlock 40mm","Wilko Functional","Padlocks",NA,NA,NA,"40mm",NA,NA,NA,NA,NA,NA,0.81
"DIY","SEC","26374","Wilko Laminated Padlock 50mm","Wilko Functional","Padlocks",NA,NA,NA,"50mm",NA,NA,NA,NA,NA,NA,0.81
"DIY","SEC","4582140","Wilko Padlock Brass 20mm","Wilko Functional","Padlocks",NA,NA,"1","20mm",NA,NA,NA,NA,NA,NA,0.88
"DIY","SEC","4582440","Wilko Padlock Brass 30mm","Wilko Functional","Padlocks",NA,NA,NA,"30mm",NA,NA,NA,NA,NA,NA,0.81
"DIY","SEC","4582640","Wilko Padlock Brass 40mm","Wilko Functional","Padlocks",NA,NA,NA,"40mm",NA,NA,NA,NA,NA,NA,0.81
"DIY","SHE","sg00001","3 Tier Bolted Shelving Black","Storage Solutions","3 Tier Shelving","Black",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.841666666666667
"DIY","SHE","sg00002","4 Tier Bolted Shelving Black","Storage Solutions","4 Tier Shelving","Black",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.841666666666667
"DIY","SHE","sg00003","5 Tier Bolted Shelving Black","Storage Solutions","5 Tier Shelving","Black",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.891666666666667
"DIY","SHE","sg00005","4 Tier Bolted Shelving Silver","Storage Solutions","4 Tier Shelving","Silver",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.891666666666667
"DIY","SHE","sg00007","5 Tier Bolted Shelving Grey Medium Duty","Storage Solutions","5 Tier Shelving","Grey",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.891666666666667
"DIY","SHE","sg00008","3 Tier Boltless Shelving Stainless Steel Black","Storage Solutions","3 Tier Shelving","Black",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.891666666666667
"DIY","SHE","sg00009","4 Tier Boltless Shelving Stainless Steel Black","Storage Solutions","4 Tier Shelving","Black",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.891666666666667
"DIY","SHE","sg00010","5 Tier Boltless Shelving Stainless Steel Black","Storage Solutions","5 Tier Shelving","Black",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.891666666666667
"DIY","SHE","sg00013","Workbench 2 Tier Boltless Black","Storage Solutions","Work Benches and Trestles",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.8625
"DIY","SHE","sg00014","3 Tier Boltless Lever Arch Shelving Black","Storage Solutions","3 Tier Shelving","Black",NA,"1",NA,NA,"Steel and Chipboard",NA,NA,NA,NA,0.85
"DIY","SHE","sg00015","Two Tier Extension Bay","Storage Solutions","5 Tier Shelving","Black",NA,"1",NA,NA,"Steel and Chipboard",NA,NA,NA,NA,0.85
"DIY","SHE","sg00016","Shelf Kit With 3 Metal Shelves 1000x220mm","Storage Solutions","Shelving Kits","White",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.891666666666667
"DIY","SHE","sg00017","Shelf Kit With 3 Metal Shelves 1000x270mm","Storage Solutions","Shelving Kits","White",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.891666666666667
"DIY","TOO","342508","Black and Decker Workbench Foldable with ClampingAction","Black & Decker","Work Benches and Trestles",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.8625
"DIY","TOO","345549","Black and Decker Hammer Drill In Kitbox 500W","Black & Decker","Drills Hammer and Rotary",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.81
"DIY","TOO","345559","Black and Decker Angle Grinder 5 Disc 750W 115mm","Black & Decker","Angle Grinders and Discs",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.81
"DIY","TOO","427717","Black and Decker  Random Orbital Sander 125mm","Black & Decker","Sander",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.76
"DIY","TOO","427718","Black and Decker Compact Jigsaw and Blade 400W","Black & Decker","Jigsaw",NA,"400w, 230v Jigsaw",NA,NA,NA,NA,"KS501-GB",NA,NA,NA,0.83
"DIY","TOO","449823","Black and Decker Piranha Orbital Sanding Sheets 5pk","Black & Decker","Sanding Sheets","Grey",NA,"5pk",NA,NA,NA,NA,NA,NA,NA,0.88
"DIY","TOO","449824","Black and Decker Piranha Mouse Sanding Sheets 5pk","Black & Decker","Sanding Sheets","Grey",NA,"5pk",NA,NA,NA,NA,NA,NA,NA,0.88
"DIY","TOO","449829","Black and Decker Impact Driver - Bare Unit 18V","Black & Decker","Drill",NA,NA,NA,NA,NA,NA,"BDCIM18N-XJ",NA,NA,NA,0.76
"DIY","TOO","451101","Black and Decker Cordless Hammer Drill Lithium lon18V","Black & Decker","Hammer Drill",NA,"18V Li-Ion Drill",NA,NA,NA,NA,"BDCH188N-XJ",NA,NA,NA,0.88
"DIY","TOO","342300","Draper VDE long Nose Plier Draper","Draper","Pliers, Spanners and Wrenches",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","342301","Draper VDE Side Cutting Plier","Draper","Pliers, Spanners and Wrenches",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","342302","Draper VDE Wire Combi Plier","Draper","Pliers, Spanners and Wrenches",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","342303","Draper VDE Screwdriver 2.5 x 75mm Slotted","Draper","Screwdrivers",NA,NA,NA,"2.5x75mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","342305","Draper VDE Screwdriver Pozi No.2 x 100mm","Draper","Screwdrivers",NA,NA,NA,"2x100mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","450809","Draper Brad Nails 15mm 5000pk","Draper","Heavy Duty Nails",NA,NA,"5000pk","15mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","247396","Stanley Retractable Knife","Stanley","Stanley Knife",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79
"DIY","TOO","247399","Stanley Screwdriver Multi Bit Ratchet","Stanley","Screwdrivers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","247401","Stanley Tape Measure Tylon 8m","Stanley","Tape Measures, Levels and Rulers",NA,NA,NA,"8m",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","247405","Stanley Saw Heavy Duty 7TPI 500mm","Stanley","Saws and Blades",NA,NA,NA,"500mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","247406","Stanley Junior Hacksaw 152mm","Stanley","Saws and Blades",NA,NA,NA,"150mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","290119","Stanley Screwdriver Pocket 4 in 1","Stanley","Screwdrivers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","290120","Stanley Bit Set 7piece","Stanley","Drill Bits Sets",NA,NA,"7pcs","7Piece",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","290121","Stanley Stud Sensor 100 STHT77403","Stanley","Stud Sensors",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","290122","Stanley MaxSteel Vice Multi Angle 1-83-069","Stanley","Clamps and Vices",NA,NA,NA,"75mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","290123","Stanley 20oz Fibreglass Curve Clawhammer","Stanley","Hammers and Mallets",NA,NA,NA,"20oz",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","290125","Stanley Staple Gun Light Duty","Stanley","Staples and Staplers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","342499","Stanley Titanium Coated Metal Shears","Stanley","Snips, Pincers and Shears",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","342500","Stanley Moulding Bar Black20.3cm","Stanley","Axe and Crowbars",NA,NA,NA,"8in",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","342501","Stanley Sharp Shooter MultiPurpose Staple Gun","Stanley","Staples and Staplers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","342502","Stanley Staples Light Duty Type 53 600mm1000pk","Stanley","Staples and Staplers",NA,NA,"1000pk",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","342503","Stanley Staples Light Duty Type 53 10mm1000pk","Stanley","Staples and Staplers",NA,NA,"1000pk",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","342506","Stanley 2pt Phillips Screwdriver Cushion Grip150mm","Stanley","Screwdrivers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","426248","Stanley Multibit Stubby Ratchet Scrwdriver","Stanley","Screwdrivers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.8625
"DIY","TOO","208402","Wilko Paint and Rust Remover Wheel 100mm","Wilko","Drill Bits Wire Brushes",NA,NA,NA,"100mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","208404","Wilko Flap Disc 115mm","Wilko","Angle Grinders and Discs",NA,NA,NA,"115mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","208892","Wilko Wire Brush Set 6mm","Wilko","Drill Bits Wire Brushes",NA,NA,"2pk","6mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","208893","Wilko Mounted Stone Set 5piece","Wilko","Drill Bits Sets",NA,NA,"5pcs",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","208894","Wilko Metal Grinding Wheel 115mm","Wilko","Angle Grinders and Discs",NA,NA,NA,"115mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","208895","Wilko Cutting Wheel for Metal 115mm","Wilko","Angle Grinders and Discs",NA,NA,NA,"115mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","208896","Wilko Stone Cutting Wheel 115mm","Wilko","Angle Grinders and Discs",NA,NA,"1","115mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","208898","Wilko Flap Wheel 60 x 30mm","Wilko","Angle Grinders and Discs",NA,NA,NA,"60mmx30mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","208900","Wilko Wire Cup Brush 32mm","Wilko","Drill Bits Wire Brushes",NA,NA,NA,"32mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","208901","Wilko Wire Cup Brush 75mm","Wilko","Drill Bits Wire Brushes",NA,NA,"1","75mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","208902","Wilko Brush Wire Wheel 75mm","Wilko","Drill Bits Wire Brushes",NA,NA,NA,"75mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","208903","Wilko Masonry Cutting Wheel 125mm","Wilko","Angle Grinders and Discs",NA,NA,"1","125mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","208917","Wilko Sanding Discs 125mm","Wilko","Sanders and Sanding Sheets",NA,NA,NA,"5in, 125mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","208933","Wilko Sanding Discs Assorted  125mm 5pk","Wilko","Sanders and Sanding Sheets",NA,NA,"5pk","125mm, 5in",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","208935","Wilko Sanding Discs Coarse 125mm 5pk","Wilko","Sanders and Sanding Sheets",NA,NA,"5pk","125mm, 5in",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","208940","Wilko Sand Sheets Assorted","Wilko","Sanders and Sanding Sheets",NA,NA,"5pk","280mmx115mm, 11inx4.5in",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","208942","Wilko Sand Sheets Coarse Grade 60","Wilko","Sanders and Sanding Sheets",NA,NA,"5pk","280mmx115mm, 11inx4.5in",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","208943","Wilko Sand Sheets Medium Grade 100","Wilko","Sanders and Sanding Sheets",NA,NA,"5pk","280mmx115mm, 11inx4.5in",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","209030","Wilko Warding File Set of 6","Wilko","Plaining and Filing",NA,NA,"6pcs",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209036","Wilko Contour Gauge 5in","Wilko","Squares and Gauges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209037","Wilko Craftsman Plane  245 x 50mm","Wilko","Plaining and Filing",NA,NA,NA,"245x50mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209039","Wilko 4 Way Crimping Tool","Wilko","Pliers, Spanners and Wrenches",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209040","Wilko Terminals 50pk","Wilko","Terminal Blocks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766666666666667
"DIY","TOO","209043","Wilko Rubber Mallet 454g","Wilko","Hammers and Mallets",NA,NA,NA,"16oz",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209091","Wilko Brick Trowel 10in","Wilko","Trowels",NA,NA,NA,"10in",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209093","Wilko Ball Pein Hammer 8oz","Wilko","Hammers and Mallets",NA,NA,NA,"8oz",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209097","Wilko Long Nose Pliers 175mm","Wilko","Pliers, Spanners and Wrenches",NA,NA,NA,"7in",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209099","Wilko Diagonal Pliers 150mm","Wilko","Pliers, Spanners and Wrenches",NA,NA,NA,"6in",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209112","Wilko Heavy Duty Hand Riveter Kit","Wilko","Punches and Rivetter",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209119","Wilko Locking Wrench Drop Forged 254mm","Wilko","Pliers, Spanners and Wrenches",NA,NA,NA,"254mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209122","Wilko Carpenters Pincers Drop Forged 6in","Wilko","Snips, Pincers and Shears",NA,NA,NA,"6in",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209124","Wilko Polishing Bonnet 5in","Wilko","Polishing Bonnet and Buffer",NA,NA,NA,"5in",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","209143","Wilko Pointing Trowel 152mm","Wilko","Trowels",NA,NA,NA,"152mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209148","Wilko Plastering Trowel 280mm","Wilko","Trowels",NA,NA,NA,"280mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209172","Wilko Carpenters Hammer 8oz","Wilko","Hammers and Mallets",NA,NA,NA,"8oz",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209173","Wilko Pin Hammer 4oz","Wilko","Hammers and Mallets",NA,NA,NA,"4oz",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209181","Wilko Combination Square 305mm","Wilko","Squares and Gauges",NA,NA,NA,"305mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209185","Wilko Carbon Steel Countersink Bit 0.25in","Wilko","Drill Bits Countersink",NA,NA,NA,"0.25in",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","209193","Wilko Mitre Block Plastic Medium 305 x 140mm","Wilko","Mitre Box",NA,NA,NA,"305x140mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209197","Wilko Screwdriver Set 6 Piece","Wilko","Screwdrivers",NA,NA,"6pcs",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209227","Jigsaw Blades Fine Cutting 2pk","Wilko","Saws and Blades",NA,NA,"2pk",NA,NA,NA,NA,NA,NA,NA,0.81
"DIY","TOO","209273","Wilko Tin Snips 245mm","Wilko","Snips, Pincers and Shears",NA,NA,NA,"245mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209289","Wilko Double Ended Power Bit Set 75mm 2pk","Wilko","Drill Bits Sets",NA,NA,NA,"75mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","209290","Wilko Jigsaw Blade 2pk","Wilko","Saws and Blades",NA,NA,"2pk",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","209292","Wilko Rubber Backing Pad 123mm","Wilko","Angle Grinders and Discs",NA,NA,NA,"123mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","209293","Wilko Power Bit Set 5pcs","Wilko","Drill Bits Sets",NA,NA,NA,"90mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","209295","Wilko Power Screwdriver Bit Set With Dispenser 10Piece","Wilko","Drill Bits Sets",NA,NA,"10","50mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","209298","Wilko Bradawl 140mm","Wilko","Punches and Rivetter",NA,NA,NA,"140mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209299","Wilko Gimlet 8mm","Wilko","Punches and Rivetter",NA,NA,NA,"88mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209300","Wilko Diamond Tipped Glass Cutter","Wilko","Tools",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","209301","Wilko Sure-Shape Plane 10in","Wilko","Plaining and Filing",NA,NA,NA,"10in",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209302","Wilko Sure-Shape Pocket Plane 140mm","Wilko","Plaining and Filing",NA,NA,NA,"140mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209303","Wilko Sure Shape Plain Blade 254mm","Wilko","Plaining and Filing",NA,NA,NA,"254mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209304","Wilko Sure Shape Pocket Plane Blade 140mm","Wilko","Plaining and Filing",NA,NA,NA,"140mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209343","Wilko Sabre Saw Set 5pk","Wilko","Saws and Blades",NA,NA,"5pk",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","209345","Wilko Jigsaw Blades Set of 8","Wilko","Saws and Blades",NA,NA,"8pk",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","209353","Wilko U Notch Trowel 11in","Wilko","Trowels",NA,NA,NA,"11in",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209354","Wilko Open Combination Spanner Set Metric","Wilko","Pliers, Spanners and Wrenches",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209428","Wilko Brick Bolster With Guard 75mm","Wilko","Brick Bolster",NA,NA,NA,"75mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209432","Wilko Cold Chisel Black 19 x 250mm","Wilko","Chisels",NA,NA,NA,"250mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","209549","Wilko Tri and Mitre Square 100 and 200mm","Wilko","Squares and Gauges",NA,NA,NA,"100-200mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","211938","Wilko Gas Plier 25cm","Wilko","Pliers, Spanners and Wrenches",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","244518","Wilko SDS Drill Bit Set 5 Piece","Wilko","Drill Bits Sets",NA,NA,"5pcs",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","244525","Wilko Bolt Cutter 366mm","Wilko","Bolt Cutter",NA,NA,NA,"18in",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","244528","Wilko Magnetic Pick Up Tool","Wilko","Pick Up Tool",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","286569","Wilko Eyelets Gold Effect 100pk","Wilko","Pliers, Spanners and Wrenches",NA,NA,"100pk",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","286570","Wilko Hammer Stubby","Wilko","Hammers and Mallets",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","286615","Wilko Screw Puller 6 x 100mm","Wilko","Screwdrivers",NA,NA,NA,"6mmx150mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","286616","Wilko Wire Brush Wheel 100mm","Wilko","Drill Bits Wire Brushes",NA,NA,NA,"4in",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","286620","Wilko Spirit Level 600mm","Wilko","Tape Measures, Levels and Rulers",NA,NA,NA,"600mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","286621","Wilko Spirit Level 900mm","Wilko","Tape Measures, Levels and Rulers",NA,NA,NA,"900mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","286628","Wilko Screwdriver Slotted Tip  100 x 5.5mm","Wilko","Screwdrivers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","286629","Wilko Screwdriver Slotted Tip Hard Grip 6.5x 100mm","Wilko","Screwdrivers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","286630","Wilko Screwdriver Slotted Tip 8 x 150mm","Wilko","Screwdrivers",NA,NA,NA,"150mmx8m",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","286631","Wilko Screwdriver Slotted Tip 6.5 x 38mm","Wilko","Screwdrivers",NA,NA,NA,"6.5mmx38mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","286642","Wilko Drill Bit High Speed Steel 1.5mm 2pk","Wilko","Drill Bits High Speed",NA,NA,"2pk","1.5mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286643","Wilko Drill Bit High Speed Steel 2.5mm 2pk","Wilko","Drill Bits High Speed",NA,NA,"2pk","2.5mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286644","Wilko Drill Bit High Speed Steel 3.2mm 2pk","Wilko","Drill Bits High Speed",NA,NA,"2pk","3.2mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286645","Wilko Drill Bit High Speed Steel 4mm 2pk","Wilko","Drill Bits High Speed",NA,NA,"2pk","4mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286646","Wilko Drill Bit High Speed Steel 4.8mm 2pk","Wilko","Drill Bits High Speed",NA,NA,"2pk","4.8mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286647","Wilko Drill Bit High Speed Steel 5.5mm 2pk","Wilko","Drill Bits High Speed",NA,NA,"2pk","5.5mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286648","Wilko Steel Twist Drill High Speed 6.5mm 2pk","Wilko","Drill Bits High Speed",NA,NA,"2pk","6.5mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286649","Wilko Drill Bit High Speed Steel 10mm","Wilko","Drill Bits High Speed",NA,NA,NA,"10mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","286650","Wilko Drill Bit Masonry No.6  4mm 2pk","Wilko","Drill Bits Masonry",NA,NA,NA,"4mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","286651","Wilko Drill Bit Masonry No.8  4.5mm 2pk","Wilko","Drill Bits Masonry",NA,NA,"2","4.5mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286652","Wilko Drill Bit Masonry No.10  5.5mm 2pk","Wilko","Drill Bits Masonry",NA,NA,"2","5.5mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286653","Wilko Drill Bit Masonry No.11 6mm 2pk","Wilko","Drill Bits Masonry",NA,NA,"2","6mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286654","Wilko Drill Bit Masonry No.12 6.5mm 2pk","Wilko","Drill Bits Masonry",NA,NA,"2","6.5mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286655","Wilko Drill Bit Masonry No.14 7mm 2pk","Wilko","Drill Bits Masonry",NA,NA,"2","7mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286656","Wilko Drill Bit Masonry No.16  8mm","Wilko","Drill Bits Masonry",NA,NA,"1","8mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286657","Wilko Drill Bit Masonry No.21 10mm","Wilko","Drill Bits Masonry",NA,NA,NA,"10mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","286660","Wilko Masonry Drill Bit No. 21 10 x 400mm","Wilko","Drill Bits Masonry",NA,NA,NA,"10mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","286661","Wilko Masonry Drill Bit No. 26 16 x 400mm","Wilko","Drill Bits Masonry",NA,NA,NA,"16mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","286662","Wilko Flat Wood Bit 13mm","Wilko","Drill Bits Flat Wood",NA,NA,NA,"13mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","286663","Wilko Drill Bit Flat Wood 16mm","Wilko","Drill Bits Flat Wood",NA,NA,"1","16mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286677","Wilko Drill Bit Flat Wood 20mm","Wilko","Drill Bits Flat Wood",NA,NA,NA,"20mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","286678","Wilko Drill Bit Flat Wood 22mm","Wilko","Drill Bits Flat Wood",NA,NA,"1","22mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","286679","Wilko Drill Bit Flat Wood 25mm","Wilko","Drill Bits Flat Wood",NA,NA,NA,"25mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","286680","Wilko Drill Bit Flat Wood 32mm","Wilko","Drill Bits Flat Wood",NA,NA,"1","32mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","289368","Wilko High Speed Twist Drill Bit Set 19 Piece","Wilko","Drill Bits Sets",NA,NA,"19pcs","19Piece",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","289369","Wilko High Speed Twist Drill Bit Set 6piece","Wilko","Drill Bits Sets",NA,NA,"6pcs","6Piece",NA,NA,NA,NA,NA,NA,0.93
"DIY","TOO","289370","Wilko Masonry Drill Bit Set 5piece","Wilko","Drill Bits Sets",NA,NA,"5pcs",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","323227","Wilko Hole Saw Cup Type","Wilko","Saws and Blades",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","337765","Wilko Axe Drop Forged 20oz","Wilko","Axe and Crowbars",NA,NA,NA,"20oz",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","337766","Wilko Hammer Drop Forged 16oz","Wilko","Hammers and Mallets",NA,NA,NA,"16oz",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","339068","Wilko Speed Clamp 6in","Wilko","Clamps and Vices",NA,NA,NA,"6in",NA,NA,NA,NA,NA,NA,0.9125
"DIY","TOO","342289","Wilko Hammer Drill 230V 810W","Wilko","Drills Hammer and Rotary",NA,NA,NA,"230v",NA,NA,NA,NA,NA,NA,0.86
"DIY","TOO","342291","Wilko 230V Jigsaw 710W  Orbital","Wilko","Saws and Blades",NA,NA,NA,"230v",NA,NA,NA,NA,NA,NA,0.86
